origin_date,scenario_id,location,horizon,target,type,type_id,value
2022-03-07,B-2022-03-05,US,1,inc hosp,median,NA,157500
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.01,164900
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.025,164960
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.05,164980
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.1,164990
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.15,164993.3333
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.2,164995
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.25,164996
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.3,164996.6667
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.35,164997.1429
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.4,164997.5
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.45,164997.7778
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.5,165000
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.55,255750
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.6,264000
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.65,272250
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.7,280500
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.75,288750
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.8,297000
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.85,305250
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.9,313500
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.95,321750
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.975,325875
2022-03-07,C-2022-03-05,US,1,inc hosp,quantile,0.99,328350
2022-03-07,C-2022-03-05,US,1,inc hosp,median,NA,165000
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.01,172400
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.025,172460
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.05,172480
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.1,172490
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.15,172493.3333
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.2,172495
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.25,172496
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.3,172496.6667
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.35,172497.1429
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.4,172497.5
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.45,172497.7778
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.5,172500
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.55,267375
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.6,276000
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.65,284625
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.7,293250
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.75,301875
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.8,310500
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.85,319125
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.9,327750
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.95,336375
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.975,340687.5
2022-03-07,D-2022-03-05,US,1,inc hosp,quantile,0.99,343275
2022-03-07,D-2022-03-05,US,1,inc hosp,median,NA,172500
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.01,149900
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.025,149960
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.05,149980
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.1,149990
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.15,149993.3333
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.2,149995
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.25,149996
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.3,149996.6667
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.35,149997.1429
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.4,149997.5
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.45,149997.7778
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.5,150000
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.55,232500
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.6,240000
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.65,247500
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.7,255000
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.75,262500
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.8,270000
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.85,277500
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.9,285000
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.95,292500
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.975,296250
2022-03-07,A-2022-03-05,US,2,inc hosp,quantile,0.99,298500
2022-03-07,A-2022-03-05,US,2,inc hosp,median,NA,150000
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.01,157400
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.025,157460
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.05,157480
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.1,157490
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.15,157493.3333
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.2,157495
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.25,157496
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.3,157496.6667
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.35,157497.1429
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.4,157497.5
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.45,157497.7778
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.5,157500
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.55,244125
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.6,252000
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.65,259875
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.7,267750
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.75,275625
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.8,283500
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.85,291375
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.9,299250
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.95,307125
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.975,311062.5
2022-03-07,B-2022-03-05,US,2,inc hosp,quantile,0.99,313425
2022-03-07,B-2022-03-05,US,2,inc hosp,median,NA,157500
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.01,164900
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.025,164960
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.05,164980
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.1,164990
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.15,164993.3333
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.2,164995
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.25,164996
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.3,164996.6667
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.35,164997.1429
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.4,164997.5
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.45,164997.7778
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.5,165000
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.55,255750
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.6,264000
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.65,272250
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.7,280500
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.75,288750
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.8,297000
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.85,305250
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.9,313500
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.95,321750
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.975,325875
2022-03-07,C-2022-03-05,US,2,inc hosp,quantile,0.99,328350
2022-03-07,C-2022-03-05,US,2,inc hosp,median,NA,165000
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.01,172400
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.025,172460
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.05,172480
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.1,172490
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.15,172493.3333
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.2,172495
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.25,172496
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.3,172496.6667
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.35,172497.1429
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.4,172497.5
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.45,172497.7778
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.5,172500
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.55,267375
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.6,276000
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.65,284625
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.7,293250
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.75,301875
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.8,310500
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.85,319125
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.9,327750
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.95,336375
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.975,340687.5
2022-03-07,D-2022-03-05,US,2,inc hosp,quantile,0.99,343275
2022-03-07,D-2022-03-05,US,2,inc hosp,median,NA,172500
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.01,224900
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.025,224960
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.05,224980
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.1,224990
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.15,224993.3333
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.2,224995
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.25,224996
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.3,224996.6667
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.35,224997.1429
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.4,224997.5
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.45,224997.7778
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.5,225000
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.55,348750
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.6,360000
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.65,371250
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.7,382500
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.75,393750
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.8,405000
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.85,416250
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.9,427500
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.95,438750
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.975,444375
2022-03-07,A-2022-03-05,US,3,inc hosp,quantile,0.99,447750
2022-03-07,A-2022-03-05,US,3,inc hosp,median,NA,225000
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.01,236150
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.025,236210
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.05,236230
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.1,236240
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.15,236243.3333
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.2,236245
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.25,236246
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.3,236246.6667
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.35,236247.1429
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.4,236247.5
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.45,236247.7778
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.5,236250
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.55,366187.5
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.6,378000
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.65,389812.5
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.7,401625
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.75,413437.5
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.8,425250
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.85,437062.5
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.9,448875
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.95,460687.5
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.975,466593.75
2022-03-07,B-2022-03-05,US,3,inc hosp,quantile,0.99,470137.5
2022-03-07,B-2022-03-05,US,3,inc hosp,median,NA,236250
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.01,247400
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.025,247460
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.05,247480
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.1,247490
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.15,247493.3333
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.2,247495
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.25,247496
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.3,247496.6667
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.35,247497.1429
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.4,247497.5
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.45,247497.7778
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.5,247500
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.55,383625
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.6,396000
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.65,408375
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.7,420750
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.75,433125
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.8,445500
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.85,457875
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.9,470250
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.95,482625
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.975,488812.5
2022-03-07,C-2022-03-05,US,3,inc hosp,quantile,0.99,492525
2022-03-07,C-2022-03-05,US,3,inc hosp,median,NA,247500
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.01,258650
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.025,258710
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.05,258730
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.1,258740
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.15,258743.3333
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.2,258745
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.25,258746
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.3,258746.6667
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.35,258747.1429
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.4,258747.5
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.45,258747.7778
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.5,258750
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.55,401062.5
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.6,414000
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.65,426937.5
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.7,439875
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.75,452812.5
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.8,465750
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.85,478687.5
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.9,491625
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.95,504562.5
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.975,511031.25
2022-03-07,D-2022-03-05,US,3,inc hosp,quantile,0.99,514912.5
2022-03-07,D-2022-03-05,US,3,inc hosp,median,NA,258750
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.01,299900
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.025,299960
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.05,299980
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.1,299990
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.15,299993.3333
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.2,299995
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.25,299996
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.3,299996.6667
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.35,299997.1429
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.4,299997.5
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.45,299997.7778
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.5,3.00E+05
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.55,465000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.6,480000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.65,495000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.7,510000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.75,525000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.8,540000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.85,555000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.9,570000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.95,585000
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.975,592500
2022-03-07,A-2022-03-05,US,4,inc hosp,quantile,0.99,597000
2022-03-07,A-2022-03-05,US,4,inc hosp,median,NA,3.00E+05
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.01,314900
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.025,314960
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.05,314980
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.1,314990
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.15,314993.3333
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.2,314995
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.25,314996
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.3,314996.6667
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.35,314997.1429
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.4,314997.5
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.45,314997.7778
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.5,315000
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.55,488250
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.6,504000
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.65,519750
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.7,535500
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.75,551250
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.8,567000
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.85,582750
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.9,598500
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.95,614250
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.975,622125
2022-03-07,B-2022-03-05,US,4,inc hosp,quantile,0.99,626850
2022-03-07,B-2022-03-05,US,4,inc hosp,median,NA,315000
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.01,329900
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.025,329960
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.05,329980
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.1,329990
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.15,329993.3333
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.2,329995
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.25,329996
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.3,329996.6667
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.35,329997.1429
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.4,329997.5
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.45,329997.7778
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.5,330000
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.55,511500
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.6,528000
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.65,544500
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.7,561000
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.75,577500
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.8,594000
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.85,610500
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.9,627000
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.95,643500
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.975,651750
2022-03-07,C-2022-03-05,US,4,inc hosp,quantile,0.99,656700
2022-03-07,C-2022-03-05,US,4,inc hosp,median,NA,330000
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.01,344900
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.025,344960
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.05,344980
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.1,344990
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.15,344993.3333
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.2,344995
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.25,344996
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.3,344996.6667
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.35,344997.1429
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.4,344997.5
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.45,344997.7778
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.5,345000
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.55,534750
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.6,552000
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.65,569250
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.7,586500
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.75,603750
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.8,621000
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.85,638250
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.9,655500
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.95,672750
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.975,681375
2022-03-07,D-2022-03-05,US,4,inc hosp,quantile,0.99,686550
2022-03-07,D-2022-03-05,US,4,inc hosp,median,NA,345000
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.01,374900
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.025,374960
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.05,374980
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.1,374990
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.15,374993.3333
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.2,374995
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.25,374996
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.3,374996.6667
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.35,374997.1429
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.4,374997.5
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.45,374997.7778
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.5,375000
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.55,581250
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.6,6.00E+05
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.65,618750
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.7,637500
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.75,656250
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.8,675000
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.85,693750
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.9,712500
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.95,731250
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.975,740625
2022-03-07,A-2022-03-05,US,5,inc hosp,quantile,0.99,746250
2022-03-07,A-2022-03-05,US,5,inc hosp,median,NA,375000
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.01,393650
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.025,393710
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.05,393730
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.1,393740
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.15,393743.3333
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.2,393745
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.25,393746
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.3,393746.6667
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.35,393747.1429
2022-03-07,B-2022-03-05,US,5,inc hosp,quantile,0.4,393747.5
